50 5000 25000
1340 1444 3700 525
1150 962 1914 1590
984 971 4346 3443
760 577 629 319
892 703 748 993
1052 626 3379 5473
712 1031 2394 1590
1037 102 3851 1380
120 1300 993 677
1113 273 1494 4781
1411 795 3267 4012
1143 477 5524 3379
608 401 4926 677
784 692 5473 5015
119 765 3150 3851
1312 626 4832 3664
325 1003 1590 3237
347 895 677 1911
1291 477 3379 5524
1034 577 4346 4097
254 287 319 5524
1038 504 1911 1494
102 374 4346 4012
1399 738 4479 3851
303 100 5408 5329
790 273 1451 3064
316 1025 2209 4832
1157 372 5509 4012
1084 631 5015 3991
1064 940 2394 525
691 1370 677 2803
1434 533 5473 5231
1435 758 1914 5408
109 505 4781 2209
1097 671 3150 3521
843 1031 3664 1590
399 1084 3032 993
349 642 319 1494
162 809 5524 1126
1270 1125 4069 3032
595 311 3664 677
732 710 4926 5524
73 639 3521 993
665 370 3032 3743
158 16 1914 1126
111 992 319 2394
395 722 1451 319
1209 767 4012 2209
19 751 1451 1911
869 443 3443 1451
473 637 319 3267
271 532 4781 3851
115 875 3237 5524
1293 1035 5038 4832
756 553 3064 3664
374 525 5524 3851
682 626 4832 3664
556 253 3443 3237
1026 1004 993 4926
168 1207 3664 1494
613 505 993 5038
1357 1316 1126 4479
954 235 4781 5408
840 578 5408 748
868 748 3851 993
822 283 4097 4069
1417 818 3237 5509
173 633 1590 2209
191 1276 4832 5304
1376 127 5231 2209
935 669 5474 5038
519 1397 3743 3379
1118 604 4926 1462
1107 806 2385 3150
1281 550 5015 5329
102 181 3150 5408
561 770 677 319
174 753 3379 319
1333 436 2075 5231
1305 445 1911 4012
576 1214 3237 3267
1187 411 3991 1494
401 688 1380 4012
1214 89 4479 4346
342 628 1911 748
111 723 3443 4781
637 1214 3237 3267
1036 239 3700 5038
551 123 3443 629
1393 800 3743 2394
978 1099 5329 4832
1103 372 1462 1451
373 872 1380 3991
926 911 3443 4832
596 722 1451 319
377 891 3150 1914
965 812 3664 5509
896 474 3064 4926
216 944 4097 1462
684 303 3443 3521
412 644 2394 3700
463 1139 525 4781
1356 702 4069 5231
1202 954 993 2385
980 315 5474 4012
660 90 4069 993
1399 235 5408 4781
1136 1301 5474 4832
1101 797 5473 3743
1314 488 2075 1462
73 882 3443 4479
706 328 2803 4069
847 499 1126 2209
481 979 3267 3991
22 579 1911 5231
554 425 1451 2209
513 1223 4926 4346
82 310 4346 4069
1183 743 5329 1126
929 647 3064 993
1002 1017 5509 525
140 798 5524 2075
94 670 2803 5408
1319 293 993 5524
1165 1284 2394 3267
1259 402 4012 5329
972 1184 4832 4346
1114 912 5473 3032
904 721 1494 5231
1298 1209 3032 4781
196 474 748 2394
1054 757 3379 5231
972 1391 677 1494
49 1445 3743 3700
1134 649 1911 4926
1400 161 4926 1914
1405 783 5329 3664
1106 831 2394 5304
98 747 1462 4346
1268 209 3379 993
25 633 1911 3851
1079 399 5015 1462
483 323 3743 3664
532 289 629 3237
98 440 2394 5015
1370 728 748 1494
1207 670 1494 3521
873 689 3064 4012
786 706 5408 4479
992 628 748 2803
537 783 3664 5329
1429 171 2209 1380
976 835 3379 2209
212 633 3851 1911
398 1056 2394 5473
64 1053 3237 4012
917 412 5329 3064
987 178 3064 629
881 1445 3700 3743
1207 1177 3032 5231
235 807 1911 4346
247 702 4069 5231
401 643 4012 1451
461 1344 525 4346
744 1219 2385 3851
235 498 4069 1911
361 702 5231 4069
771 1129 4479 3267
659 505 5038 993
1437 505 4781 2209
180 86 4097 5524
977 576 3267 677
716 751 5015 3664
1192 1315 3664 3991
56 716 2394 677
158 426 3664 3237
117 239 4479 3379
1012 1214 3267 3237
709 998 525 748
121 239 5304 5408
1298 790 3851 4012
713 696 4832 4926
850 514 5015 4346
1373 587 1380 1590
800 738 3237 3700
1096 765 4479 3237
629 577 4346 4097
445 86 4097 5524
1403 696 5524 3443
63 633 3851 1911
826 779 5304 3237
1411 664 3991 5474
821 900 5038 748
754 59 1380 748
813 178 629 3064
1388 956 525 1462
640 988 5329 677
905 1491 3991 1914
311 550 319 993
1151 646 748 1590
409 358 3851 3237
380 1271 1914 3379
1073 673 1914 1911
259 205 1494 1590
246 862 4346 629
1328 893 2394 5509
1344 790 525 3443
84 298 5509 319
268 177 3664 1126
1419 473 1380 1462
260 728 629 3743
640 862 3743 1380
145 1047 5038 2209
404 551 1462 2209
650 1057 3267 3443
411 208 993 4097
315 632 4479 5524
681 404 3700 5015
1344 556 5015 4097
926 776 677 3851
1127 146 3991 4346
359 664 5474 3991
1143 57 2803 4479
206 633 1911 3851
539 1272 4832 4781
881 1352 5038 4926
886 241 4097 1911
1313 735 2075 5473
883 1270 2385 748
397 444 2803 4781
1182 680 1494 3064
195 881 1380 5038
1437 1008 1494 3237
1233 766 2075 3032
625 643 4346 5524
1082 647 993 3064
1144 1117 5304 525
246 291 3664 3443
1223 1145 3032 3851
25 1143 5474 2385
821 700 3991 5304
993 1155 3267 3700
1179 146 4346 3991
1398 716 1462 1126
485 1214 3237 3267
531 193 4346 3379
507 602 5524 629
472 246 2209 3443
1109 841 629 3150
880 1080 1494 4926
329 115 5408 1911
839 1114 3150 3237
944 53 5231 3521
476 1215 525 3991
1081 541 4832 1914
34 10 3521 1380
1352 1197 677 1590
1217 505 4781 2209
1071 997 4832 3150
229 511 3664 5231
399 488 4926 3237
1197 895 4926 1590
1378 239 5408 5304
812 747 1462 4346
603 115 5408 1911
1378 193 3379 4346
1210 724 2803 629
1372 120 4069 3379
286 378 525 1914
743 888 1126 5015
1201 483 1914 2209
1041 933 1126 4781
1128 872 4097 1914
1202 747 5408 3443
964 505 2209 4781
899 1038 3032 1462
99 991 3237 4069
383 577 319 629
782 161 1911 319
967 1096 629 3032
121 660 2385 1914
14 807 4346 1911
173 765 3237 4479
1286 453 5524 2209
949 593 1914 5231
243 721 1494 5231
642 1391 677 1494
362 532 3851 4781
620 443 1451 3443
1049 521 5473 3521
308 410 1911 993
110 301 3379 5038
212 417 5231 3237
425 307 1590 5473
1432 1028 2394 4012
957 710 4926 5524
122 567 1911 3521
393 387 3851 2075
6 911 4832 3237
559 644 3700 2394
568 409 5408 1494
679 309 3150 1494
891 995 4069 2385
1188 818 1911 4479
1180 635 5408 5015
569 1209 3032 4781
691 577 1911 1380
1084 712 5231 4479
1090 821 3991 5408
209 1182 1380 4832
125 604 1462 4926
970 1006 2385 3379
911 445 1911 4012
555 776 1494 2209
271 492 4479 5474
1264 261 5015 3521
1318 893 677 5473
1070 702 3267 5408
99 633 1590 2209
77 116 1462 3237
766 759 3851 4069
607 1167 2385 1462
808 551 3379 5015
1180 1085 993 2075
1255 260 3700 3379
456 1250 4479 4832
690 1053 3237 4012
568 500 525 3664
122 681 5509 4926
131 357 5408 4012
1110 1142 5524 4832
364 405 2209 5509
268 617 5038 1590
145 1075 1914 993
929 644 1462 2803
1175 418 5304 748
1325 347 525 3267
502 1268 525 3379
1360 247 5329 1590
412 511 3521 5408
620 1426 4479 525
797 591 5015 1590
217 1209 3032 4781
1103 1141 3032 4346
1258 979 3991 3267
697 1300 993 677
812 1498 5038 1126
1225 148 3237 2394
128 504 1451 5509
498 466 2385 3743
974 702 5231 3150
626 1444 2803 3743
318 1198 993 3743
601 790 3443 525
1216 1122 3237 2385
282 1090 3851 4832
1393 696 3443 5524
533 405 5509 2209
1280 882 4479 3443
620 473 2209 3237
405 807 3379 3851
1032 862 3743 1380
1222 578 4479 4097
383 76 5509 5329
31 1351 3991 3743
313 270 1914 677
138 662 4479 3521
672 605 3521 2803
384 1247 5474 3032
1005 952 5408 3237
1097 1206 4069 4832
571 1060 2209 3032
1338 399 5015 1462
53 434 5474 748
854 307 5473 1590
118 674 2075 5015
1409 1145 3032 3851
65 991 3237 3032
533 194 3851 3443
432 978 3443 3032
608 604 1462 4926
249 121 4097 4781
1111 978 3443 3032
661 875 677 3521
241 640 3700 1462
135 586 3851 5473
1352 531 1380 5473
360 842 1462 5509
1193 660 4069 3064
151 842 1462 5509
111 505 993 5038
534 692 5015 5473
292 1145 1494 2075
753 350 5304 3521
507 881 3032 1911
970 842 5038 5329
332 525 5304 3700
1019 641 1451 3991
1025 893 5473 677
994 647 2803 5329
746 187 629 2209
1377 1122 2385 3237
196 697 629 1911
109 498 1911 4069
1042 647 5329 4926
968 500 3664 525
1319 500 525 3664
624 437 1590 319
388 871 3379 629
1144 137 4926 3664
316 195 2385 3267
1265 442 5509 748
175 520 748 3664
654 798 5524 2075
483 805 3267 5524
31 646 5304 3443
747 656 2075 1451
973 574 1451 3379
943 776 1494 2209
538 894 3064 5038
1094 983 4012 3443
1153 1047 5038 2209
1250 444 993 3700
109 1133 2385 5304
1365 739 748 3150
948 799 1911 2385
1269 457 5473 4012
1220 468 4012 5038
252 647 5329 2803
704 863 1451 1914
689 618 1590 1451
1081 364 525 1126
123 270 1914 677
890 661 3700 748
484 999 5408 677
1387 875 5524 3237
247 1183 3664 4012
1137 565 3064 1911
232 903 5329 3743
673 897 3379 2394
724 1049 4926 4012
575 872 525 3237
1361 100 5304 5509
379 805 1462 3743
905 993 3032
672 5408 3064
1022 5231 4069
1134 1494 319
734 3150 3443
1407 5231 4346
563 2209 1494
1138 3032 2385
932 3032 5408
1311 1126 5329
648 5509 5015
1320 5524 3032
774 3991 1911
1380 5408 2385
546 4479 3851
385 3032 3700
948 4097 3064
519 5473 3267
11 1914 3991
1194 2385 5038
402 5408 5474
155 525 5015
929 2385 525
1142 5038 5015
586 4781 5329
1277 1914 5015
761 4832 748
696 993 2394
1189 5524 2075
350 4832 4012
674 1126 1451
740 3267 5509
66 1126 5408
920 3379 1914
1156 5015 4097
1413 1380 3521
310 1911 5304
388 5473 4346
677 1590 4069
1267 4069 5509
808 1462 1590
255 319 3267
865 4832 5304
764 3064 629
1076 5015 4479
907 3150 5231
386 2803 4926
590 748 1590
341 5524 1590
1218 3064 3150
1112 5015 1911
1240 3150 2803
665 2394 3851
1302 5015 4346
810 2394 4926
150 4097 993
536 2394 4781
1126 5524 4479
1339 1494 4479
1118 748 319
830 3379 1911
448 4832 1462
1152 319 4479
735 4346 5329
883 5509 319
987 3032 1451
151 3032 5304
1373 677 3064
637 3443 748
1134 993 5509
386 5015 1590
1169 5231 4832
851 1494 5015
1190 5231 4097
796 3991 2075
495 2394 2075
1084 5304 5524
919 629 1380
1238 4346 4926
1335 3521 4781
1386 5304 5329
934 3443 5474
1221 3150 4832
31 319 3991
1290 2394 4832
178 993 5015
1035 2209 5015
79 3237 4479
1188 748 525
70 319 1914
338 5474 3237
66 4781 4346
1159 677 4069
1062 2209 3150
912 1126 3521
962 319 5509
430 1126 2385
509 4926 677
258 5329 1462
200 3150 2385
410 525 5038
353 4926 1590
1254 5231 319
1298 993 1126
591 319 2209
249 3521 1451
422 5231 1914
358 5524 3032
420 748 5304
1353 2075 4069
844 4069 2075
1287 2385 5509
483 4832 677
1024 1126 1451
928 1590 5304
837 3150 4012
1119 3991 319
729 5524 5474
856 5015 1462
918 5329 5473
227 3150 1590
924 3237 3443
1379 3991 3700
1310 4069 4781
339 2803 4479
820 4346 319
578 5474 3700
43 677 5329
1038 4346 4012
939 1462 3700
1132 3150 5473
585 1451 3700
965 993 5474
516 3664 993
410 5509 3700
1366 5329 3851
497 3032 2075
1234 2394 3521
926 2209 748
1307 4097 4069
978 3521 3379
400 1494 2209
1243 1914 3032
599 3237 4346
1188 1462 1126
802 2803 1451
152 3991 2075
483 2385 5329
702 2075 4097
353 3664 1380
493 3443 3064
893 5304 4069
568 5408 4926
1167 677 3991
787 5329 2803
22 1494 993
174 748 677
529 3032 1911
1232 2075 1590
145 677 5015
372 1914 4926
921 3443 993
30 5408 5015
453 1914 3743
1421 629 3664
135 3743 2394
1179 4012 2075
1201 4832 5524
1213 748 3851
257 3700 5038
1195 2075 5408
691 2385 3991
446 677 993
1426 3851 5474
1053 1590 3991
1094 4781 2385
361 3743 4346
1047 4012 2385
303 2385 5038
1042 4926 4012
1083 3851 5038
1046 2385 1911
130 3664 3851
215 1494 2385
1029 4069 2385
222 4346 677
698 2075 1462
1061 3032 3064
530 5304 319
1393 3379 1494
1042 3664 4069
1035 629 3379
979 5231 2394
650 2075 4781
373 1494 1911
129 993 5524
54 5408 1462
1198 2394 1494
444 4012 1126
189 1380 4346
819 3267 5038
392 1911 2075
912 5524 3064
73 5015 1462
485 748 4926
451 2209 3991
935 1462 4346
988 3237 1462
1401 993 4479
1164 5473 5015
223 3150 5474
487 1462 3991
1399 748 2075
32 1494 5473
390 3150 1590
841 2075 3991
208 5473 4926
1197 5509 3700
1158 1494 5474
754 319 3700
508 1914 5473
1383 1380 3267
270 4097 3064
624 3521 4097
494 3064 993
1207 3379 3743
1415 3150 2075
1044 5473 3032
634 5509 3521
1389 4346 1911
329 5015 3064
272 3700 3521
414 3379 3032
910 4479 5408
335 629 2209
265 3064 319
382 5473 5408
1410 1451 1380
673 4346 4069
1265 2394 3064
101 5038 4781
733 1590 4012
1041 5015 3991
231 2394 5524
923 3379 3851
1431 4832 5408
1362 3443 1380
774 2803 4781
193 5304 525
799 2209 3237
810 4926 2803
1162 3700 2803
655 5015 1451
801 5231 1590
7 3237 1494
207 3379 1914
1169 5474 4479
1172 5231 1914
1389 3521 5408
885 3237 4012
923 5231 748
390 3743 629
872 1590 4479
1214 525 5304
887 1451 2803
98 4832 4069
680 3664 993
1191 5509 5473
161 5038 1462
1271 4012 3743
1210 5329 3664
209 5473 3991
183 3379 3064
863 2803 3150
1038 1914 3521
1249 319 5038
1056 993 4346
679 3379 5015
840 1494 4832
543 3991 319
314 4781 1462
395 2209 748
578 319 4346
1313 4781 5524
912 4346 3032
593 3379 5304
897 319 993
203 3064 5509
932 677 1590
1118 5329 4832
782 1911 2075
882 4832 3150
785 3443 4097
133 1494 4346
1061 5304 5329
1011 4781 629
637 3064 5329
324 3443 1590
1247 2075 319
463 3700 3267
1292 1451 2803
906 5015 4346
1186 5329 4832
310 4346 1914
676 629 3237
996 1380 1914
462 4346 993
3 1911 2075
41 525 3237
106 4346 5524
613 3743 748
436 3521 3379
1154 3700 1451
594 4832 677
1252 5329 5474
1162 677 3267
788 2385 1126
1027 4346 1380
262 5408 993
368 5015 2385
982 2209 1590
1290 2803 3379
1005 5524 2209
31 1494 2075
1155 3379 1590
749 5304 5509
97 1911 5304
997 3064 3700
201 993 1451
514 525 3991
485 5304 3743
498 4781 5231
383 3379 4479
880 319 2803
912 5038 3743
719 2803 525
1168 3064 4832
1267 1380 1462
702 3700 319
1088 2803 1380
5 3851 4097
376 2803 748
759 4926 4097
199 2803 5509
983 2803 3237
134 1911 1380
1302 677 1590
1001 3743 1494
709 1914 4479
661 3443 1914
53 4479 319
161 4069 4781
541 3664 3743
218 3851 5329
876 5524 3379
588 3032 3521
991 677 4926
155 4832 1451
1151 1126 5038
483 2385 1911
1004 748 677
590 1914 2075
934 5038 3032
1222 5231 3743
1180 4832 3664
1017 5038 2803
715 4069 4832
1415 3267 3851
1384 1462 993
574 4346 4832
1130 2394 4346
407 3443 1380
97 5524 1380
1 3700 5329
1054 3032 4346
503 5304 4012
1218 525 5304
1193 1494 3379
1137 3743 2394
272 3991 5015
1274 5015 748
242 4069 1462
211 677 3064
89 3664 5231
752 2075 5474
1093 3443 3521
662 319 1914
1285 993 3267
3 629 2803
697 5509 5408
7 3521 3851
869 4832 5474
155 4012 4926
850 3521 3991
1064 3521 1462
797 1494 5304
1048 3743 3267
983 1380 3379
850 5408 5473
1249 3443 1451
925 5474 1590
399 4097 4832
138 1451 3032
363 3064 4012
947 5015 3443
64 1911 3032
841 2075 4926
433 4832 1914
1216 3521 3700
265 1380 4346
348 1494 5408
1426 3032 2394
735 4926 5038
1365 2394 3991
398 4781 5038
1338 2385 3150
1215 2075 3700
307 1914 5304
1338 5015 3700
1433 4012 3443
1034 5329 5473
1020 5015 1451
187 993 629
1424 3851 1494
718 2803 677
216 5304 4346
656 2394 3664
1377 4926 1914
900 4832 3379
218 3379 2075
512 3443 1494
358 1380 319
22 3991 4346
1180 3237 4097
458 3443 3064
674 1911 4926
1101 1914 5408
732 2075 5231
784 677 3991
1393 5015 2803
29 4479 3032
997 4832 1380
712 5509 5304
412 2385 3237
367 3521 5038
474 4479 3150
382 5408 4781
270 1126 629
163 993 5015
1240 3032 4012
470 677 1380
1135 3443 1590
632 4097 5509
710 3150 1914
980 2803 1462
214 4479 3237
875 5408 3267
355 4781 5304
31 2385 5473
931 3237 4097
265 1914 3064
1425 1914 3700
195 3237 3379
916 3379 5474
320 5473 1126
307 3443 1462
1422 4926 3443
191 993 677
482 2385 748
1384 3150 3267
1410 4346 3064
589 629 525
1230 5329 5015
1166 5473 5524
936 1914 4926
781 4069 1462
1174 4832 1380
930 4097 3237
447 2385 1590
944 3851 3150
1039 5408 629
817 4069 5408
101 1911 3851
837 5474 5509
726 5038 4832
620 2803 319
862 3032 5015
631 3851 2803
281 3851 3032
1155 3443 1462
1305 2394 3443
1124 5038 3851
340 319 5329
590 1914 3700
36 4832 2394
184 993 4832
1341 2075 3064
736 4069 1914
1184 4097 3267
289 1494 1914
874 3521 2075
158 525 4832
1354 3150 5015
1374 3991 1494
1254 2803 4097
492 3443 5329
1309 2394 3991
430 3700 3267
43 2075 3664
204 4346 5015
1078 3851 3991
1108 4012 1451
1023 4346 3991
829 3743 748
515 5474 3700
1008 525 5509
877 3237 5474
1307 2075 3743
92 3237 5509
979 1380 1126
272 5329 993
694 2803 748
149 1494 1380
838 2394 4097
37 4069 2803
997 3664 5474
900 3443 1462
160 1126 5473
1389 4069 2394
410 4346 1911
886 1462 3743
973 2075 5231
1005 3379 1451
217 4097 5038
1314 4781 4069
1150 5408 3064
1082 4926 3700
673 4926 4781
223 1451 1911
1215 4069 3991
846 3379 5408
321 748 3664
750 3521 2394
1332 629 1126
271 5329 3379
707 4479 1911
896 4479 1451
147 3851 5509
1207 1590 3032
1032 3664 4069
730 3443 4012
317 1914 629
615 1590 4781
206 5474 1451
1367 5509 2075
1129 629 1126
489 3267 3851
218 3991 2385
476 4097 3443
1086 1914 1126
1016 4346 5474
1026 5329 3851
777 5474 748
1147 4069 1462
656 3664 5038
748 3150 1451
1133 2209 5329
1324 5473 5038
299 1451 5473
1289 5304 1380
935 1494 2803
209 2209 3379
746 2394 5524
160 4832 677
39 3267 3379
270 4346 5474
376 2209 748
997 5509 4012
968 3443 5038
1240 1462 5038
1278 4781 1462
228 319 4069
846 3664 319
1007 3443 2209
918 4097 3443
1061 5474 4069
1437 748 3032
995 3064 3700
395 3700 4012
196 4781 3700
1346 5524 3064
277 5474 4012
684 3443 748
858 4012 4479
1124 4069 2209
35 5038 5408
283 1126 3267
602 629 1380
1383 5231 2385
484 4012 3267
1428 2394 1380
1169 4832 3267
438 3064 1914
1131 2394 3379
15 3032 4012
533 1380 3700
731 748 4479
1355 5474 1126
156 5524 2075
433 1126 5038
85 2075 2394
571 5524 5329
422 5329 1590
613 5524 4012
455 5408 3700
866 3991 3443
28 1451 4781
818 1590 5015
967 5509 4781
1127 3991 3851
1237 2075 5473
1203 3064 3743
1304 3267 3664
526 3700 1911
1425 4479 3032
549 1451 3991
812 4832 1462
1058 3064 3851
321 2803 4781
1425 3150 2075
278 4781 3237
1317 629 4097
1262 3851 629
424 4097 5304
1374 3237 4479
1247 4479 3379
322 4346 748
896 5231 2209
1190 2803 3700
1359 319 5473
525 2209 3664
85 3150 3267
483 1914 5038
573 3443 1914
1095 4926 2394
936 5473 4012
836 5473 2803
950 3443 1126
529 3379 4926
412 5474 1494
287 3150 5509
1263 5509 4097
94 2803 3700
966 1590 4346
84 3443 4479
186 5408 993
381 748 5304
1353 3443 3150
1280 4346 5474
483 3064 3700
261 4832 5473
763 319 3379
554 4781 525
769 748 3743
392 3991 1462
668 4926 3150
1405 5474 5038
1229 993 677
1292 1914 1451
961 3700 1494
155 3664 2209
966 3032 1126
344 3521 3379
212 3664 1911
1144 3267 677
1099 5038 3379
1268 3700 2075
793 525 3443
494 5231 3991
1158 2075 1380
1372 3379 748
112 2394 2803
1265 525 629
605 4012 319
539 677 4346
1023 3521 2209
802 1911 3379
385 4097 5509
998 5231 3150
913 1911 3521
740 3743 3064
358 1590 1380
528 677 5408
494 4069 1126
897 4832 5231
689 5408 319
282 3521 3237
1081 4346 319
123 4012 3150
1197 1451 1462
943 2209 1380
1086 3064 5015
766 3064 3743
457 1494 1451
114 2075 748
1010 3664 3267
1108 3237 3743
236 5473 3991
628 1462 5015
1082 2394 5524
1316 2075 4926
1390 1911 3443
1160 5329 2394
451 3267 3991
1309 677 1462
1136 3743 5509
1085 1126 4832
260 629 4926
744 5015 3521
399 2803 4069
138 5038 319
702 525 748
752 5329 2803
817 5038 1590
79 1462 677
877 5474 3851
635 1126 993
1204 2075 3150
785 2075 4069
687 3064 5015
793 3991 5474
352 677 5473
450 3032 5408
540 1590 1914
697 2075 2385
1033 3743 3664
1248 3267 5509
752 4479 5015
1351 5329 3991
537 677 2075
833 4781 1494
674 4832 5038
1324 2385 5304
935 5473 5038
1399 1494 629
1144 1380 319
923 319 993
509 4832 525
162 629 3664
372 1380 3379
97 5473 3851
916 5329 2209
523 5474 3991
982 2075 525
102 5231 1380
1098 3851 677
272 629 2209
1011 5474 3743
198 2209 5509
59 3064 2385
1153 3032 3064
1137 5524 4781
621 3379 5015
1109 3237 3991
391 4097 3032
476 3150 1462
828 2385 2209
1129 5524 2803
818 4832 5509
1119 677 5015
873 3664 1380
786 1911 3032
220 629 3379
244 3521 3743
352 1590 3032
377 3064 2385
149 1380 3851
465 4479 1914
392 3521 3743
1406 1914 3851
871 1911 4012
579 5329 4097
1190 1462 1911
220 3664 5473
91 3700 993
904 3991 1911
878 3150 2209
29 3150 525
937 5304 5408
792 4781 3700
964 1590 4097
1166 3521 5408
1072 1911 5509
1165 5524 1126
1256 5329 319
720 4479 5408
30 677 4012
59 3237 1914
869 2803 3700
93 1914 3743
929 1914 1590
655 1126 5408
184 1380 5038
1177 993 4832
643 3521 3991
1234 5509 2075
826 5038 3521
495 3700 1126
1004 2385 4926
1183 4479 5329
595 748 2803
64 3237 3664
685 4346 748
1151 4097 5015
16 4926 3267
633 2209 3664
717 319 993
1139 5474 3851
356 5408 5304
1283 3267 4781
910 1911 5408
366 3664 319
715 3700 1451
151 4832 4069
1279 3743 629
1034 4832 2385
8 1380 748
984 1914 1462
1013 629 3443
964 525 5408
802 3700 3032
1328 2209 4346
190 3743 2803
579 5524 4346
538 4069 3991
581 2394 1126
630 2209 4479
73 3150 4346
716 1451 3443
556 3150 1451
776 2075 4781
531 4781 4346
1326 3150 3991
582 2209 1126
1145 5474 3700
25 4346 4926
479 677 4781
472 2803 319
887 1126 5231
897 2394 4069
1400 677 319
555 1911 4012
168 4781 2209
570 4012 5015
730 4479 3700
229 748 1494
103 5231 5304
359 993 3851
286 4069 993
1025 3237 1462
534 2803 3032
1054 2803 3743
906 4012 3150
152 4097 2209
683 3379 525
286 5474 5231
726 4479 4012
66 748 4012
352 5329 748
1378 1462 2385
1007 1911 4479
610 1126 629
380 1380 319
593 3237 1126
96 1380 4346
1141 4012 1590
720 1911 525
787 5304 5408
1011 5474 5509
821 629 1914
1165 4012 5038
1123 5509 1451
419 4926 3064
1179 4012 4097
1183 1494 2803
1345 3150 5524
921 5524 3267
121 5231 3267
1209 3064 1911
1118 525 4012
779 3700 1911
390 5524 5408
1134 3743 5304
487 4012 5509
512 3379 3991
1039 4832 5509
584 4781 1380
1311 993 3700
702 3237 5015
1372 5304 2209
835 5231 3379
225 5329 5408
152 4832 5038
742 5473 3700
1147 1126 1590
24 1462 2075
1138 5473 1126
1017 748 3267
193 5038 3991
1245 1494 1590
419 748 5304
319 3064 5474
758 1451 4781
587 3851 993
730 629 677
929 5524 5329
1089 3700 1914
436 748 5509
659 319 2394
1399 1590 3991
638 5509 2209
851 2394 4926
605 629 319
1289 525 4479
384 319 1126
1152 5329 2803
442 748 3064
21 5329 4346
1201 2803 1126
236 677 1126
1378 4832 5038
1015 993 2394
684 2394 5329
536 3991 993
1187 1380 1126
902 5408 4832
1019 3521 4346
1362 3267 2209
1382 5408 5509
1144 3521 4346
454 748 4069
914 2803 3064
92 3521 1380
186 5524 5304
217 4346 3700
785 1590 1126
1381 5474 3991
213 1380 2394
342 3237 629
987 4781 5038
797 5231 3237
153 3521 3443
35 4926 525
664 1451 2385
705 3237 2075
415 3443 2075
818 629 4479
788 1451 5329
346 677 1494
437 3032 3851
113 319 3379
1168 5524 1914
1075 3150 5231
299 1380 4069
1004 1126 319
1243 5474 1911
175 5329 3032
631 1380 1451
1430 2075 3664
208 5473 5231
1223 3267 3743
951 1380 5304
586 993 5231
885 5408 993
449 3743 1126
301 5473 5524
972 4926 4781
991 1380 5329
1228 5474 3991
463 5231 4926
1124 3267 3851
713 3743 4832
1338 4781 3150
312 748 4781
644 5015 4069
1090 677 3991
733 2075 3150
519 4069 993
1095 1126 1914
384 5473 748
108 993 4479
224 629 3443
1278 1380 677
819 2209 4479
1071 3664 3032
94 3700 677
188 3379 1380
472 3267 5473
1193 3064 677
902 2385 5524
1247 3267 2385
570 3991 4012
1006 4069 677
390 2394 4832
919 5038 3443
33 4012 3664
424 319 5231
768 5473 1914
394 3743 3991
1296 1451 1126
975 5231 3521
105 1590 3443
984 1911 748
1374 4097 525
853 1914 3379
887 1462 319
234 3032 3664
323 1494 5329
308 3443 525
828 4926 319
1162 3237 3443
655 4781 3443
425 1914 2803
301 3991 5509
42 2075 1451
181 3443 5473
1026 1126 1914
1218 677 3064
1398 5408 2385
787 5304 1914
509 1494 3064
1036 748 3700
21 319 5524
322 3521 5015
237 1590 3991
418 3443 993
4 5474 5329
360 1911 3150
351 1126 4479
602 2394 1590
716 4926 1494
1366 3237 3150
453 5474 5408
147 525 3379
251 3700 1462
707 3032 5231
513 319 3521
18 3150 5473
850 3150 3443
330 3237 4346
1266 5408 4781
368 3664 1914
1399 5473 3851
590 993 3521
1182 4346 3150
1380 993 1911
531 3064 5408
714 4069 1590
139 5509 677
332 3032 1590
513 1126 5473
1063 319 5329
9 5304 1914
510 525 5231
1192 3237 5408
724 5473 5231
1092 5473 5038
604 3851 3743
1189 3743 3237
61 4069 3237
832 4781 525
1210 3664 1494
1249 4097 1126
1146 2385 2394
1305 3150 4832
280 3237 4926
91 2385 1590
1379 2803 3851
1027 1590 5015
13 5473 4346
1292 1380 3664
625 5509 4479
877 4926 993
695 3700 5524
541 5231 3700
31 2209 629
671 5015 3700
1298 2803 3064
1312 748 3064
726 677 3664
712 4097 4346
1209 2075 3664
518 319 4781
1085 4926 629
186 3664 3032
89 5304 4832
761 5015 5304
619 1451 4781
363 3743 629
1089 1494 3267
704 3267 2075
1021 748 3237
212 3743 3991
651 525 3150
901 4781 2075
847 1451 2075
586 4069 3991
543 1462 5038
778 3521 1451
300 4832 5231
1004 3521 3064
586 1126 5473
798 4012 525
1321 3237 629
782 1914 5408
61 3743 4926
519 1451 1911
899 4346 5015
168 3032 5509
535 2075 5474
180 5304 319
1031 3521 3032
1209 1914 2394
1107 1911 4832
507 2385 3664
1034 525 4832
966 1914 748
541 1451 5474
998 3032 3521
234 3032 1590
1322 5015 5304
851 5015 3521
679 748 1462
178 3237 1380
313 3664 525
31 3991 3064
319 1451 4346
972 3032 677
965 4069 677
1206 5038 3443
425 2803 4926
1068 5408 4346
841 1914 4012
285 1126 629
851 629 3443
185 677 2394
1101 2803 1590
1237 3237 3032
182 1126 4069
727 5329 3743
656 677 5015
149 5473 3851
1421 4479 3443
460 5231 5038
1184 3064 3150
1369 4012 4346
902 2075 4346
700 993 5473
882 677 1590
41 3150 1911
697 5408 525
846 1380 4012
699 5015 3664
748 3521 5473
512 5473 4926
147 2803 748
970 4926 993
