100 10000 10
417 596 4971 257
969 812 5433 1649
218 996 3975 1455
494 815 4973 4940
125 1155 631 1099
95 994 2342 3049
1405 408 3888 4940
228 373 3847 2517
57 208 3649 2837
10 609 2933 2706
698 1096 2317 1649
436 171 3227 972
484 243 3095 1491
587 988 309 568
162 720 3049 568
878 519 4940 3595
868 834 5664 1978
224 317 5641 2175
1009 321 1338 1582
444 1165 1491 3705
1330 330 2642 2541
1194 957 972 5187
593 489 550 5055
1246 1057 4489 1491
732 643 2175 4568
3 874 5664 1649
975 1245 4108 3379
610 708 4489 2933
324 793 330 1187
336 519 4940 3595
1208 613 618 2390
350 995 3216 2517
171 269 1582 3049
763 681 4837 3216
1179 707 1460 1733
105 649 1453 1187
388 302 2837 1499
425 658 1455 3095
573 698 897 5280
505 389 2629 1403
358 1094 1499 631
702 1023 3847 3216
278 668 2390 4108
1266 1149 2933 972
989 509 1603 5057
1049 774 550 1603
885 581 4489 3888
1364 855 1978 5232
888 757 3877 568
722 605 1733 3216
1182 572 330 3331
463 1317 4401 702
1326 558 2541 921
1357 115 3043 3119
234 705 921 3571
1314 804 972 568
536 633 2310 5057
58 803 5057 2955
491 807 3414 2160
591 730 1582 2342
1119 249 5664 4988
142 1465 702 3379
1340 333 4515 2517
1257 281 2175 5232
1364 724 5255 257
1238 578 4988 3877
334 1305 3216 3227
392 1138 2864 4134
883 586 2175 457
35 937 1453 3007
602 513 2629 2517
1045 1072 3571 5255
1229 1252 5055 2310
1319 832 921 5012
675 38 4134 3847
1276 1224 1733 3007
1014 862 2837 550
665 688 1187 4213
247 698 5255 2317
1406 680 1455 4401
662 798 1099 2837
654 172 5057 1491
18 917 4108 1455
805 855 1978 5232
317 486 2323 5055
1036 677 3705 2541
863 207 1187 2342
951 198 3801 2933
11 834 2317 1453
1321 138 593 3649
626 299 1672 3888
486 476 5012 2160
786 425 2706 2390
116 900 3331 1649
1045 358 5641 2160
617 512 897 4973
1255 489 550 5055
540 895 4637 3049
50 709 568 3331
668 521 3776 1499
861 134 4401 4971
1232 857 3776 1844
1385 791 4108 568
983 629 921 1453
1345 785 3119 2317
267 62 5075 1499
208 626 3888 2160
744 452 1187 5280
1100 882 2317 5057
1395 543 897 3119
155 726 5075 2342
795 35 1672 3801
154 548 3776 3216
1010 1347 1460 3227
915 243 3331 2160
1054 305 4213 2226
1135 1218 739 2175
311 778 5057 550
1412 970 4007 3776
1239 641 4515 2175
1395 1031 2541 4971
622 1206 2864 1403
270 1109 618 897
941 228 5255 2160
231 244 3074 3119
1177 982 1338 4637
1032 1020 1186 4108
412 1365 3379 1978
1009 816 2629 2160
1264 1288 3095 1582
1325 124 309 1460
11 359 1672 1099
1335 921 593 2226
1325 515 2160 1460
191 468 5075 4971
886 730 3414 5641
961 756 972 3847
794 823 2517 1403
916 1095 4568 739
598 109 1672 330
965 809 4973 3043
992 1332 1649 3975
1146 429 2160 1186
12 84 1672 618
1224 278 3801 3877
1379 691 2342 1499
90 250 2175 2209
1244 356 1672 3595
706 1172 3043 593
1326 1060 1844 2541
1337 202 4007 2933
566 335 2706 2541
1074 912 5012 4637
380 874 5664 3595
481 377 2864 457
424 461 2837 1460
1259 1187 2310 5232
1010 757 5641 3007
217 985 3595 1338
1201 418 5433 3776
907 984 1733 1649
679 1000 2390 3043
313 450 5280 1672
565 1172 3776 3049
1046 84 618 1672
1342 1499 3705 3379
1162 684 1978 2342
604 802 1460 2323
822 467 2342 2706
455 656 4750 1499
1234 311 3649 4940
325 657 3095 2209
410 99 1453 593
1186 623 1733 4489
1051 479 4971 4940
707 472 1453 3888
812 729 2317 5433
909 1088 3074 5255
403 599 3705 4823
547 837 1042 1978
309 1235 4515 309
1064 1208 702 4007
731 801 2317 593
1127 312 1499 5641
17 809 5055 1582
198 443 2837 330
344 381 330 5280
528 1285 3049 5012
757 747 1042 1460
49 869 739 3847
59 489 1186 5075
1156 449 4007 618
755 928 2642 3095
737 269 2323 4637
1411 933 897 1499
1071 285 631 3975
676 765 3227 1455
203 1132 3571 5433
1 645 4750 1453
764 651 2310 3595
195 253 2390 550
714 183 568 4489
1333 1131 2642 5664
767 377 2864 457
330 1027 1649 2541
819 1016 309 2517
187 580 2955 2209
432 1032 5057 5055
1023 1036 5255 4489
922 1314 2226 1455
550 599 2864 2955
214 835 2342 1460
852 375 4134 4837
313 637 2517 2879
1038 337 3043 2629
162 1125 457 2226
637 467 5255 5012
1239 327 631 2517
1183 450 1978 739
843 908 593 3414
524 977 1338 4489
31 450 1978 739
391 788 3649 4971
920 1161 5232 3049
915 538 1186 1099
221 1199 3074 4837
1348 404 4837 2955
524 970 3227 1042
705 641 2879 5057
580 504 5255 1672
784 923 550 1099
1385 762 5075 550
345 1132 3571 5433
309 1074 2879 257
476 1172 3776 3049
1176 242 5433 5187
349 346 309 1453
934 989 309 1187
612 756 3414 3776
277 342 2317 2642
852 1313 4515 1455
1191 385 4213 2541
68 736 2955 1460
1216 684 618 257
500 225 593 5664
270 963 702 5641
561 1158 4108 330
441 583 5433 2689
1279 701 3705 2342
992 1359 897 2933
681 1075 1455 2879
485 477 1978 2226
691 1176 1499 3074
1179 628 3049 2310
245 1253 330 972
1427 888 4973 1460
628 586 2175 457
378 888 2517 1649
1075 47 618 1460
829 430 2879 4515
1382 1117 3649 739
427 743 5232 3801
991 106 618 3216
730 474 2160 2541
975 48 4940 1499
835 446 1499 3888
23 127 593 1499
273 1417 1733 4823
1349 701 5055 702
581 1314 3227 1672
331 282 1187 2175
733 315 4637 2226
174 519 4940 3595
646 341 1042 2955
1062 623 1733 4489
1063 910 3847 593
1086 1183 618 3074
476 454 4973 2160
823 1226 1649 4134
268 1313 702 4940
1291 1174 739 1453
25 911 631 5280
736 857 5664 1403
818 1056 972 550
1374 1309 309 4108
201 405 2317 2706
488 224 2629 1978
478 31 5641 5664
169 21 4940 5075
839 483 568 4134
309 828 3801 4837
1402 756 5433 4971
96 784 4750 1672
264 748 1491 4007
939 234 4823 3007
473 386 4108 4134
757 294 3975 1403
502 524 4489 4837
1293 457 2706 2689
32 1179 3331 2310
52 203 1499 1460
372 524 2342 4108
30 593 4134 3119
639 130 4988 5057
1406 1120 972 309
257 1110 4940 568
1391 701 702 5055
1192 1298 1978 1649
390 788 3649 4971
994 735 4971 4489
392 326 2517 2317
221 523 5057 1186
251 1095 1186 3414
995 1194 5075 1338
997 435 4823 1455
1345 897 2706 5664
1009 328 2175 921
1176 499 3888 2955
1068 373 5641 5075
992 981 2689 309
841 713 5232 5187
1063 1001 550 1649
1314 631 1733 330
637 449 550 2175
1365 960 3074 4489
911 1308 3043 309
280 789 4213 3074
713 159 3227 702
96 879 3074 5055
474 313 4637 4515
1245 473 618 2160
451 1235 4515 309
184 897 1099 2390
627 419 2955 2317
1424 840 2689 1403
1062 955 4489 1453
248 78 1099 1649
536 33 550 2323
1285 181 330 1453
1017 583 1186 5280
588 1079 2175 972
778 917 1455 4108
143 1308 3043 309
616 1050 2209 3595
310 374 702 1338
1280 151 897 3414
807 378 2226 2642
1211 432 3571 4515
662 936 2160 1978
226 373 550 631
769 331 5664 2175
252 632 5664 897
922 250 2209 2175
1214 381 2689 2160
324 691 2706 4007
930 589 4007 1455
1191 404 3776 2706
1003 1331 4213 1455
1335 338 330 5187
715 748 1582 2879
1059 574 631 1403
602 382 1338 3705
1237 747 2706 3649
140 427 921 5433
689 1483 1099 897
1430 623 5075 1455
544 763 2955 309
904 960 2517 618
166 330 593 1460
1183 1198 3801 4515
398 119 3877 3888
1149 517 631 1733
1336 1066 3379 739
973 283 5280 4940
804 187 5280 5664
885 294 1403 3975
1055 820 3331 2864
681 834 4971 568
848 287 4213 4515
648 991 4637 3074
309 634 2879 3975
344 95 2629 3975
1134 475 3776 3847
464 857 2933 2323
862 528 309 1455
1338 808 4750 3801
1128 665 1491 4401
1421 1113 2706 3227
214 1469 4568 3571
408 1160 3049 1603
896 781 4489 3119
113 1018 1460 568
1284 713 5232 5187
1200 692 257 1099
15 421 2390 921
1225 1286 1455 3847
913 709 1844 2160
767 201 4750 2317
981 343 5187 5012
1261 78 1649 1099
718 1132 1338 2955
703 1020 4213 3007
547 857 1844 3776
308 1441 4108 2933
309 1158 4837 1338
252 730 3379 5232
1014 763 2955 309
1135 413 618 5280
1114 516 2226 1582
689 905 3649 631
143 733 631 1338
410 432 2160 550
439 779 568 1403
644 1098 5255 4823
587 938 2541 5187
1017 524 457 5664
307 1160 3571 1649
891 1044 330 2226
253 946 2209 3119
405 1086 921 2933
456 1149 972 2933
623 839 3571 1844
29 517 3975 2317
370 827 1099 2517
800 325 5255 5057
1206 981 897 4940
1372 688 1187 4213
645 626 1186 4007
1104 973 5012 2517
849 403 2390 3649
886 60 4401 2864
493 504 3649 3379
245 716 5055 3595
561 870 2689 3119
310 624 3888 5187
1113 214 2642 2955
469 432 550 2160
578 146 1978 3227
1263 787 3877 3776
629 878 2226 5641
678 932 2706 2837
241 809 5255 4134
912 672 2864 5055
378 273 3414 3705
469 696 257 330
330 1414 309 3571
852 675 3043 568
1030 924 4973 1672
60 583 1491 2209
1202 602 2706 631
415 636 4108 3007
1035 1088 568 5075
676 371 2706 5055
807 1004 3649 702
488 346 2864 3379
262 1087 3119 5641
1335 305 3216 5433
633 888 4973 1460
240 1501 4108 4401
1132 1024 1499 2517
1279 58 1649 4971
1183 373 1042 2226
24 185 2317 4837
799 557 4213 3119
1063 861 4489 3379
997 809 3049 921
402 381 2689 2160
1061 471 2390 3847
671 679 1453 2706
495 1071 4401 1338
1035 1232 3043 1186
89 775 1582 2642
649 31 5664 5641
875 422 921 2160
1019 9 457 1460
1420 508 1186 4940
970 698 5664 4837
393 314 550 2706
848 816 4971 5255
698 260 2175 1733
1146 892 1491 3414
1167 766 1460 4837
101 561 3007 3414
64 289 4568 1099
550 128 2541 4837
481 276 1499 4568
1301 1336 2629 457
27 993 1453 2642
172 987 3043 2837
535 67 3595 4007
681 536 921 3975
449 237 3007 3074
895 652 1844 1582
603 723 1187 3227
243 758 2541 1582
880 533 1099 5057
373 350 4837 2226
694 755 921 972
1208 557 4823 1582
1017 989 2955 3414
745 646 1455 1099
1299 495 3877 1499
738 339 5187 457
1213 855 5232 1978
16 1058 4988 3074
768 529 5232 2517
1142 838 4401 4823
268 1182 3595 631
1348 1436 3216 3571
925 885 2642 4971
230 739 3877 257
90 233 1338 3043
1163 579 1042 568
695 518 972 2629
742 508 1186 4940
973 767 2310 3119
675 200 4750 2209
815 193 5641 593
724 315 4637 2226
81 760 2517 3414
312 1178 2226 3801
274 501 1186 2342
1437 640 5055 5232
565 584 2310 5664
1307 1264 4837 1455
53 698 5255 2317
440 524 2342 4108
179 911 5255 4007
1272 493 3216 3595
398 880 2310 4108
72 96 568 5055
897 545 5057 2864
907 952 2175 1649
245 519 457 2160
1353 578 3649 309
373 542 1672 2160
588 38 4940 3216
1145 514 2160 2317
637 840 4973 1603
920 1278 2226 2310
741 606 4489 2689
190 1100 4213 5012
896 1503 1649 897
138 1134 5664 2517
1368 348 2160 4750
471 883 4108 593
1299 285 921 2879
79 1337 5057 3705
380 468 2209 631
172 584 2310 5664
722 367 5255 921
1030 845 1649 3649
1113 669 4568 3331
1097 778 2933 5055
1419 1155 1099 631
506 495 3049 4108
1035 682 1099 2310
566 1054 2706 1582
846 365 5664 5057
1323 1077 1672 739
1213 1189 1338 1042
331 658 3331 897
887 1193 3074 3216
1036 623 593 2342
896 287 4213 4515
252 827 1099 2517
916 483 568 4134
470 356 3216 2933
187 1387 1460 3043
576 133 1978 3975
862 934 4837 3227
473 397 2226 4108
1041 224 4213 5055
198 767 4108 4823
1091 854 4134 5433
895 404 4837 2955
1267 335 2541 2706
752 198 631 2629
615 932 972 2642
1364 480 5232 3649
162 1281 593 3119
357 852 739 4134
227 610 3414 2209
756 812 4837 5187
33 888 1460 4973
1174 659 3776 457
1421 832 5433 2226
368 872 5255 1649
149 837 257 921
1227 781 2541 3095
733 249 4568 4401
1064 291 2689 4134
1239 1112 3216 3414
321 963 702 5641
1043 176 3379 3216
1164 304 4568 1453
810 260 2175 1733
768 872 257 702
197 694 3331 3379
596 134 2933 1099
975 552 2390 5075
754 939 1453 4637
408 1356 3379 1582
850 756 3414 3776
711 431 1186 2541
1209 1124 5075 631
232 1292 5012 2629
359 1158 3776 972
902 502 2933 4988
910 1282 1403 457
433 1001 972 1649
1075 1362 4401 3975
57 1334 1978 3595
486 747 1042 1460
110 1203 1099 1403
403 251 618 2933
1098 1237 3007 2541
610 981 897 4940
617 1268 5232 3007
1270 973 1672 4637
916 249 4988 5664
33 996 2317 3379
1124 1096 1186 1844
1110 1243 1672 631
184 1243 4489 1455
701 1136 1460 3074
1074 575 4823 3571
416 759 330 2342
935 829 1582 1455
1389 976 3705 5664
934 542 1338 2310
289 552 309 5280
337 126 3379 330
1229 1293 631 309
937 974 5641 3074
44 651 1491 4971
1198 503 4515 1582
55 334 1649 3801
1295 608 4637 3975
60 93 5187 4988
1324 532 3095 3776
17 557 3119 4213
1149 1107 5012 897
587 905 4489 897
1 47 1460 618
814 132 1733 2342
676 356 3595 1672
430 570 921 2323
686 899 2342 3119
493 804 2541 3216
1251 891 2342 1603
739 693 5055 3119
430 197 2689 1042
1194 684 1187 5187
1260 843 550 4568
557 994 5055 5075
1354 1012 2209 972
278 1033 3043 5255
497 1382 1042 4823
65 264 972 1582
245 518 3331 593
531 302 3007 257
1085 833 1460 550
675 1344 3877 702
403 527 2629 4637
1206 177 5012 1499
249 1149 3049 309
42 841 2689 3888
511 155 5057 618
73 1001 3119 4007
1412 437 3847 3414
221 418 4007 457
708 456 3216 1603
1015 722 5433 3877
289 1016 4971 3049
1413 1170 4988 3043
623 857 5641 1099
37 1351 3043 1672
83 425 2390 2706
1321 430 2879 4515
1235 855 5232 1978
1076 790 2209 457
16 401 257 4823
1365 243 2323 2209
301 982 4134 3007
1092 365 631 702
1159 557 2390 5057
545 857 739 4515
711 445 618 3649
972 942 5055 3379
1136 730 1582 2342
137 527 921 2317
1386 966 1649 4213
1393 1133 3074 5280
833 201 5280 2175
108 1223 2837 4489
297 1305 3227 3877
209 770 3776 309
15 162 2706 1186
1410 845 1649 3649
276 986 1338 2317
648 1165 3119 5187
1437 533 1499 1603
469 281 4973 4637
1385 237 3007 3074
409 1327 1978 330
138 1235 4515 309
1069 336 921 2209
485 67 309 3801
1223 76 1460 330
284 941 257 2160
214 862 1978 1455
522 990 568 2175
1096 782 1338 4213
551 351 3043 4108
371 827 4568 2209
81 660 5433 550
968 831 4213 1603
570 907 1672 3007
910 692 4940 1042
1392 409 3119 4823
400 670 4940 2706
823 333 257 1844
912 1169 4401 921
875 362 3571 631
1163 556 5057 3776
442 813 2317 5641
451 472 3888 1453
1398 161 5232 2209
163 781 2541 1453
1164 761 702 2323
358 1001 550 1649
1017 892 330 4637
386 224 2629 1978
247 960 1844 4401
416 614 1733 4213
1430 680 4401 1455
421 330 631 4637
1336 724 3043 2517
214 282 2955 1186
1030 1205 3331 972
1316 1361 3888 3043
1030 437 3043 897
822 817 5055 3227
93 12 5012 618
961 918 618 2642
789 192 3801 3095
843 159 1672 5075
907 1029 3119 1733
1296 576 5641 4568
167 938 739 2642
1410 1251 972 2706
1233 495 330 5664
332 225 1338 3119
1058 695 2933 3649
1151 283 4940 5280
590 612 897 1844
1001 698 2317 5255
1396 173 2323 2689
293 793 1499 2541
606 1044 3095 568
620 139 3595 2933
437 1287 4823 2342
1204 602 1499 1844
170 324 3007 3049
334 404 3776 2706
801 305 3216 5433
1051 752 4401 5433
1008 807 4750 702
1173 1106 3776 1455
339 973 2864 4973
831 249 4568 4401
1268 685 3776 4108
1032 698 5280 897
1074 693 3595 593
1409 1150 4213 3801
642 204 3331 550
508 1099 3074 1672
1335 350 3649 3095
855 396 618 2864
949 58 3705 3571
207 358 2160 5641
1163 662 4973 3705
306 1098 4823 5255
453 1238 1403 5075
195 1047 3216 4515
523 754 5057 2323
208 1103 631 3095
308 1055 4515 5057
1217 729 550 702
691 1362 1499 3571
333 649 2310 4568
532 1177 3705 4007
1216 266 3414 3227
20 523 4515 4489
1140 643 1403 2226
1156 404 739 1582
247 200 1978 3571
904 813 2226 3649
999 911 2390 3571
265 18 4940 5057
481 1106 2955 739
910 905 3649 631
1381 148 4940 4988
45 389 5012 1099
730 987 1844 3888
653 746 4134 972
327 1274 1099 702
134 651 4108 4837
1408 364 3595 457
557 1366 3705 5075
98 695 4213 3049
110 435 5232 4637
445 24 4515 2226
1153 837 1042 1978
349 1437 3095 3571
874 257 2160 2879
1074 723 2342 2837
1080 554 631 2955
920 1417 330 702
37 1288 5075 3227
135 90 5012 3379
245 126 2879 2342
563 961 5187 1338
148 1194 1499 1582
1394 852 3074 2226
1132 815 3975 2175
777 91 1338 739
770 945 4489 739
165 1330 3975 3888
544 592 3975 2541
1299 100 2226 631
716 1129 631 3877
367 1073 2689 3595
1341 920 2955 4988
815 942 457 5055
1038 881 2629 5664
1099 224 1491 3216
461 955 3975 2310
802 736 550 3888
355 974 2323 4007
367 960 4971 1733
1128 965 3043 1733
960 914 2317 2837
875 97 3095 618
364 280 330 593
866 1457 702 3801
525 1275 3074 2160
986 338 4108 1403
349 224 5641 4988
576 781 1649 2837
815 1050 4134 3216
375 1085 5187 3043
1335 862 5232 2864
770 1263 4823 2175
1007 931 4637 5075
529 396 2864 618
1191 1173 1733 2310
545 1457 457 702
1161 924 3007 5057
766 831 1603 4213
134 1132 257 2209
1357 206 3379 5057
1014 1255 4134 4971
438 664 3649 4973
981 685 3776 4108
1327 316 1186 1042
779 301 2864 4568
987 1227 4837 739
176 21 2390 3776
932 918 3571 3776
239 58 4971 1649
957 853 1649 739
517 1016 3049 4971
1038 99 1453 593
94 468 4213 3975
647 1123 3776 2310
555 1330 3975 3888
345 1378 4837 4823
874 1361 5012 1582
1051 843 4108 5055
1069 868 4213 3888
559 757 550 3216
951 903 3049 4489
958 40 1042 4750
966 658 3331 897
670 199 309 330
471 427 5433 921
120 1007 4515 4823
35 154 2933 4568
1376 1187 4134 3595
589 602 1499 1844
689 497 2541 2629
153 328 3379 3595
1308 249 4988 5664
399 1251 5664 5055
1031 1361 2310 550
340 45 1582 1978
289 1093 3074 2541
297 1063 3649 1338
797 1046 3888 921
1024 945 739 4489
1219 641 3095 2879
771 371 4837 4515
196 484 5641 5012
277 952 2160 568
1364 519 2642 2342
968 1321 3049 3095
1340 204 2342 1042
1002 1027 1649 2541
1084 636 4489 2342
1068 240 1042 2209
457 867 4007 3074
1378 694 4823 3414
77 815 2310 1603
650 746 631 2160
927 980 4007 972
267 282 2955 1186
580 499 5055 2226
292 143 457 5075
878 1187 4489 3007
28 380 330 5433
358 1163 5232 972
168 356 3595 1672
245 182 1499 618
896 1142 1499 4213
383 1104 4971 2317
650 840 4973 1603
1103 982 3801 2642
1267 694 2209 4489
577 659 5075 2310
1282 893 972 2517
333 677 2541 3414
1131 703 2160 2933
29 631 1453 1455
705 664 4108 2175
965 62 5075 1499
1085 395 550 1186
626 730 3877 2160
1423 1027 2541 1649
487 809 5280 2864
1131 510 921 4973
238 709 3331 568
483 964 4823 4988
484 927 631 5433
619 715 2955 4971
363 662 593 2310
1351 905 4489 897
942 966 1338 4971
200 622 4837 568
9 1181 3847 2933
770 225 1338 3119
815 1019 1582 5187
502 393 330 4971
127 686 702 2541
1248 157 3043 3571
312 616 2175 2226
583 213 2689 3776
1143 1224 921 3595
88 917 4108 1455
125 504 1099 5075
392 852 5664 1582
474 1096 1844 1186
706 107 1733 4837
779 1044 2879 1099
465 854 5433 4134
598 726 2933 5641
447 1071 2879 4971
1227 935 631 4823
427 275 4988 1672
910 957 2517 330
412 1144 739 2879
1120 1181 568 5433
648 1042 1603 631
536 1107 1649 2879
1395 946 5664 3074
837 165 5641 1491
409 583 5280 1186
150 365 5255 3216
875 162 3043 3049
1088 999 1453 4515
925 935 631 4823
1030 1448 1672 702
522 1038 5433 702
160 840 618 4973
1254 495 1582 4134
606 700 5057 1042
222 445 618 3649
303 1313 702 4940
807 147 2342 4973
127 29 2226 3847
1268 1022 3888 3847
175 1202 3119 1186
330 1053 739 3801
744 753 972 4515
883 312 1499 5641
828 1050 5187 3847
1434 1162 4213 5057
1324 903 3227 4489
157 271 2390 4973
1368 437 631 3414
1420 31 3595 1099
596 1161 4971 1403
1330 628 2209 1499
1390 161 3227 3119
1184 743 3801 5232
795 402 3776 5255
804 698 5664 4837
180 548 5255 2689
642 1397 1603 1978
56 1249 1453 3049
824 781 3119 4489
1118 639 3227 4213
273 237 2629 3847
379 765 2864 2642
1341 365 631 702
1405 1387 257 2541
1433 1262 3049 4940
1392 1188 330 3414
16 1426 3888 3414
1120 793 1499 2541
1275 332 3847 2323
953 469 5055 631
1098 811 4568 2323
38 411 618 5433
1251 273 618 3888
1217 598 3414 2342
1082 735 1453 550
906 398 4134 1042
922 806 5255 1603
603 46 550 2541
859 1501 4401 4108
1120 609 2706 2933
476 783 3095 4973
173 870 4401 550
506 891 1603 2342
1084 109 3847 631
1031 440 330 2160
525 818 2175 3877
1065 1291 739 2390
1429 641 1978 2317
325 46 593 1491
630 520 618 5664
1371 843 309 4489
840 401 3414 972
1346 1440 3801 3975
990 1395 1460 3975
454 882 3649 3007
851 1050 739 1603
476 1254 5075 1582
337 1058 4988 3074
662 907 1582 2837
1164 99 4837 5232
1253 1100 5012 4213
525 928 2642 3095
432 1104 1186 702
1294 595 5641 2310
308 1173 4971 3043
1159 1101 2160 3043
67 674 2837 2933
405 549 1455 4971
939 621 5641 2342
664 454 5187 1455
192 600 4823 702
931 906 1099 4837
558 404 631 2323
530 1105 3049 4401
1073 409 3705 4134
597 47 5012 457
822 1437 3095 3571
1034 1292 1460 1403
612 815 3379 4837
1360 279 2209 2160
1135 1050 3595 2317
703 747 1499 550
900 1246 3119 1491
998 183 3331 2323
729 729 550 702
690 911 2310 3571
916 1099 3877 2226
1002 75 2323 2541
450 825 2689 5012
841 947 1338 5641
1193 1068 5187 2226
1192 136 2864 1603
51 911 2390 3571
827 956 1042 3043
622 563 1733 1453
1057 556 2390 4940
282 712 2209 1978
1246 955 2310 3975
34 1098 3649 3571
336 874 3776 2864
1122 1234 1338 3095
1270 39 1499 5057
145 596 1844 1338
928 602 4401 4988
86 346 1453 309
1188 532 2317 4108
640 530 921 1491
448 734 3331 4108
335 885 5187 4823
912 909 4213 4401
531 1011 568 330
200 883 593 4108
622 343 2864 3801
1257 610 3571 2642
1408 322 4637 4134
491 870 2317 5075
382 1291 739 2390
685 377 457 2864
707 1234 1338 3095
897 154 2933 4568
658 914 3877 4973
1053 668 2310 3216
396 1320 568 5664
49 198 2629 631
840 852 2226 3074
511 974 2837 2629
1304 534 3331 2517
493 243 550 3776
893 854 2517 3595
969 1435 3379 3975
930 230 457 2933
330 291 4134 2689
695 1127 3049 1733
347 1114 4515 4401
342 898 921 3379
509 822 921 4213
269 532 2390 5664
763 821 1978 4750
216 576 4568 5641
1057 158 2541 2689
419 1130 2226 4568
749 755 2323 618
1316 561 4837 5055
224 853 2955 593
438 533 1338 4108
947 757 2310 3043
232 957 4007 3049
166 684 618 257
320 378 921 5664
666 562 4007 5075
1085 266 4637 550
394 984 3119 1042
143 1136 1460 3074
367 1348 3007 2955
677 941 2160 257
56 684 5641 4837
160 569 972 2310
326 826 4007 2642
519 205 5012 1453
990 403 4568 593
729 767 4108 4823
74 568 1187 593
528 974 2629 2837
1061 120 309 457
938 439 2879 897
866 368 1649 1672
610 597 5641 257
943 499 5641 1672
1321 968 4971 2323
80 364 3595 457
421 1130 457 4213
348 568 2160 4568
794 952 1186 897
895 1003 2517 457
1338 1063 3649 1338
335 1129 257 1186
823 766 3414 5232
120 1056 3049 2323
885 1197 4515 4007
1158 498 457 1186
294 670 2706 4940
690 104 702 1978
1174 1498 3331 4823
447 583 2689 5433
318 27 1672 3379
1206 1352 702 3095
289 517 5641 2390
733 1092 2933 1338
1170 960 4007 5232
679 317 5641 2175
121 130 330 5057
353 262 2706 1042
1322 785 2864 4823
420 300 3847 550
403 843 309 4489
643 367 1187 3847
308 1077 5012 2226
10 416 4568 5187
820 841 457 550
796 1161 4489 5187
273 847 2209 3801
858 456 1186 3877
147 1113 739 1460
246 820 3331 2864
482 606 3331 5012
753 1264 3095 3975
1266 1280 3571 4988
1148 1172 3379 3847
776 708 2933 4489
778 137 2689 4837
1000 1252 3414 3379
169 1058 1491 972
287 779 309 2390
1344 99 4007 2864
524 316 1186 1042
1280 971 2689 3049
115 146 1978 3705
198 1055 2160 3571
822 1235 3595 3705
23 917 1844 4007
1358 1359 2933 897
630 987 4007 2175
943 930 5012 2642
612 1026 1403 5232
57 797 3847 3649
1121 205 4988 5433
0 532 593 921
1194 272 3074 3043
394 1135 2323 1338
1043 818 4401 3776
1187 824 2955 3571
970 262 4515 2541
1251 962 4637 972
481 627 5664 2342
220 589 4007 1455
1205 1078 3119 1099
926 765 550 5641
274 1075 1455 2879
540 1331 1978 4971
144 459 3043 4823
644 545 2517 1733
126 552 3216 2390
423 567 3595 1186
1332 224 4568 3877
858 86 2933 3877
66 58 4971 1649
586 435 2209 5255
732 262 2629 1582
1273 676 330 4750
1289 1173 897 3379
1052 795 550 5012
217 255 2541 2209
633 1080 4940 3414
1274 707 1460 1733
824 934 3227 4837
1322 329 3776 2317
1435 389 1099 5012
629 791 568 4108
291 27 1672 3379
214 225 1338 3119
274 821 897 568
1041 876 702 3776
948 465 1978 4515
891 1001 4007 3119
1259 996 5255 2517
631 64 4837 1042
579 1091 5187 4515
434 807 2864 5433
1009 115 3119 3043
587 1382 4823 1042
832 1407 3975 1672
950 863 5641 1978
682 622 1499 4007
708 1098 5075 3414
664 1220 3571 4401
1410 411 5433 618
130 874 3776 2864
1348 1153 1603 3119
291 643 1403 2226
984 958 1099 3074
141 982 4637 1338
254 957 1403 5255
1411 468 4213 3975
1237 595 1453 3595
1136 1532 4401 3414
234 1125 702 1491
1423 749 5433 1603
250 333 1844 257
223 224 4988 5641
1377 416 3649 3776
920 181 3379 3095
692 802 2323 1460
40 807 2160 3414
1352 609 1042 5433
1326 633 1733 2629
837 1163 972 5232
646 205 5433 4988
1074 610 921 4988
1117 985 3595 1338
214 432 1403 4823
266 1172 1499 1978
664 176 2209 4837
790 357 4837 3847
15 968 4971 2323
231 375 5255 3095
1428 519 2160 457
634 224 4568 3877
140 1040 5057 2517
1257 930 3975 3649
1344 262 1582 2629
42 533 5057 3595
706 487 2837 1455
1368 681 1042 5075
1384 675 2390 2629
47 1139 2689 3007
580 550 3216 4007
289 1130 4568 2226
545 1134 4637 5187
132 28 1499 1453
1416 905 2310 3705
1330 300 5187 3095
596 1037 2629 1491
397 921 4971 5232
341 774 568 3776
260 545 1733 2517
840 758 2541 1582
1130 1001 631 1844
107 709 1733 5187
239 1305 3227 3216
859 82 5232 2390
1230 1125 1491 702
561 640 5055 5232
1011 1171 1453 1338
1260 668 4988 2209
1397 1203 1603 972
531 675 1187 1499
38 669 3216 2209
280 1266 4940 3227
181 1311 3227 1603
874 528 5055 3847
9 1142 1603 1338
1311 1194 1338 5075
873 1274 897 3888
28 618 2706 4568
559 771 1844 4568
774 452 2323 4489
410 882 1099 5664
1020 513 5664 5012
1421 520 618 5664
372 747 3705 2209
474 651 2837 2209
177 457 2706 2689
79 1028 5664 2955
447 481 4401 1186
184 916 2689 3379
860 184 5232 550
437 658 4213 3414
45 968 1453 3847
1102 83 3095 5057
969 581 1978 1187
505 495 4489 4973
555 870 5232 1099
496 525 3007 1978
1084 1165 3119 5187
827 1227 3414 457
866 957 5187 972
292 532 5232 593
584 575 1455 1649
453 897 5664 2864
82 1094 593 5055
343 501 2879 5664
991 1135 3074 593
583 553 739 3414
1306 21 3776 2390
