200 8000 5000
52 386 817 729
231 690 2064 4741
97 1236 2841 2368
1112 59 3522 1580
1179 262 1540 4660
1422 525 2141 5164
1192 661 3754 3797
1190 917 2070 334
1043 905 4166 4952
11 1013 3377 5106
120 195 954 1339
321 595 180 1339
1397 400 5571 4733
1088 889 4187 5041
148 181 4164 4988
1233 699 1542 3555
397 984 4166 5568
458 774 1868 1580
297 920 4261 2368
529 1131 2769 180
1231 765 2968 4103
1381 1168 1149 573
132 634 4051 269
1426 135 2368 3330
981 1099 5164 5366
1146 943 1104 180
179 612 951 1535
1182 1072 2343 1235
1307 953 3999 2926
1169 1115 1076 2070
473 17 3610 3908
840 736 3580 707
805 626 5233 5129
594 731 5164 2661
1190 974 2907 573
764 481 2474 5568
612 508 2907 529
612 863 4875 4401
388 1102 5605 5097
599 1122 1540 1801
1384 298 2474 8
1423 96 5571 3497
781 1193 4482 5571
856 771 4420 1580
1423 694 1908 2661
808 945 2428 4164
370 680 2215 707
380 1250 5614 4741
1167 990 563 954
148 453 289 4733
606 669 2474 987
763 633 4952 3751
689 1468 356 4741
132 1012 5526 5164
646 958 5610 425
206 669 1542 2841
1397 581 2809 4267
78 704 2486 3990
57 177 3574 5034
1199 716 2926 4952
483 683 5366 3878
1005 1028 1094 1830
726 561 2486 4261
323 516 5571 4875
391 1043 176 356
680 848 3574 2792
129 733 4584 287
920 288 1540 4261
784 1147 2981 5669
1422 320 1580 5034
425 1046 946 4762
747 816 5571 814
802 400 4053 17
1244 1151 4166 4660
49 132 4304 5048
1392 792 2021 2795
450 958 5075 2486
217 439 2679 5233
1073 774 2679 3610
1305 610 2315 4482
806 1182 5097 1094
181 549 3481 5106
193 1259 2841 5097
1404 1102 1094 5234
1066 1033 2105 1830
1008 1257 2932 5056
1438 492 2792 8
871 245 1076 5571
699 1511 1580 425
979 1026 5164 1625
1213 1061 1824 3555
574 1028 17 1065
1249 104 5233 5003
1086 935 1437 1571
279 802 2907 951
660 189 864 2215
29 1015 3173 596
1395 861 1752 2809
1103 1099 814 5129
193 212 946 5032
1270 1438 1824 3999
568 551 752 3619
274 925 1830 318
934 329 987 1065
784 458 4166 176
1313 752 5034 2769
1033 1403 3457 2627
140 1144 4741 3497
546 966 5366 2340
189 277 3797 5034
246 737 4130 1409
212 680 752 3003
1324 1231 5097 2366
1022 393 2315 2795
712 986 752 814
1076 1339 5032 304
241 1350 2021 3364
1087 799 293 1571
36 1066 4166 645
540 1253 2366 4762
698 1281 2797 2215
283 837 1844 2368
1310 611 3364 2907
324 193 2145 2368
107 381 5571 725
554 1009 3823 1542
1013 979 3282 5041
1385 641 17 3223
314 740 3580 4406
86 753 4187 5343
1024 758 1627 1868
1260 579 2474 560
52 229 2926 2182
168 693 3295 5526
1232 887 2308 1104
1018 634 4409 3275
841 972 1625 2809
165 588 4261 2968
442 1130 596 4166
907 333 1065 5331
53 1391 1104 4968
1133 1144 4267 5331
1225 273 729 563
213 274 4741 3275
686 513 2661 752
222 907 2809 1094
1045 359 1540 8
1210 585 2070 2907
85 668 3364 412
992 76 3619 4741
1045 865 4482 4406
611 372 2064 5048
268 744 729 1149
481 1007 3890 1740
1040 990 563 954
1134 1209 2366 3457
903 185 5671 5349
855 738 3051 4053
632 960 707 1844
553 758 3223 2474
710 441 2340 1540
1092 845 1065 1571
146 1262 729 864
257 911 951 596
67 1246 2070 3908
1079 454 4968 343
776 1177 336 3797
531 1486 1625 4741
226 853 768 560
1239 766 2064 3555
843 599 791 1076
215 785 5116 2182
225 581 2438 176
225 860 1535 4102
1179 179 3438 4482
442 842 2308 2792
1090 720 5048 4988
182 1243 5041 2021
280 519 3295 2340
1392 610 3295 1076
795 473 412 17
883 935 4875 4103
980 1201 1908 3250
1205 307 2679 1414
816 519 2474 5129
80 681 2807 864
907 493 2769 3208
496 356 3481 4304
5 1299 5032 5097
551 222 4522 1627
51 1094 2021 3457
1275 963 814 1149
662 586 2141 729
548 77 2105 791
874 458 4420 5106
795 468 3797 5331
857 669 4304 1437
942 1114 5034 3614
217 533 2797 4522
1364 881 2834 5106
289 746 3223 4102
935 1356 4051 3457
1012 1100 2809 850
999 1107 2478 5614
319 643 3555 412
1087 846 5671 3437
867 441 1853 1076
748 929 2438 336
912 896 2578 1019
1385 473 343 3295
933 126 5331 5526
97 758 5516 529
1200 814 563 2438
901 945 2679 3555
278 1237 2021 2981
147 356 3580 3999
333 844 4988 4522
559 1295 289 1104
1065 585 2661 4988
416 658 1065 2343
731 755 3878 2926
762 806 3999 4406
394 1192 2141 3894
1295 1014 1274 2792
133 1175 3223 5343
153 1217 3438 1094
486 293 5610 2343
1046 1032 412 4103
543 389 2067 2070
832 427 2474 3364
123 643 4267 2067
361 673 1094 1540
955 1478 3610 2145
638 650 3890 954
772 1098 752 946
925 149 2769 5164
1411 1033 289 4420
889 837 5671 3386
1305 655 3751 596
697 763 2478 4968
692 776 563 1908
1053 725 3580 4875
440 753 4187 5343
338 766 3619 2064
773 671 4406 3610
131 1230 1697 2932
1327 1092 5129 289
1148 1262 864 729
1268 561 3364 2064
631 1415 2021 5116
461 671 4406 864
903 843 8 5366
521 52 2963 5610
569 449 4261 287
1037 565 336 1535
37 1153 318 5349
1323 134 2661 850
1400 1060 3173 3295
1280 705 3938 176
576 516 951 1740
1385 860 1625 2308
581 594 180 2627
1433 815 2486 2021
403 728 4733 2769
1010 81 5106 2486
1274 529 3437 293
296 848 951 5671
927 275 1801 1104
1050 554 2968 4187
528 924 1149 1830
1244 185 2792 2661
1137 574 2841 5349
1133 499 1908 3208
1416 943 304 2182
886 1257 3173 3223
315 526 343 5003
1018 837 1409 2368
132 996 1414 336
115 1399 269 4103
669 1194 814 1740
1111 1128 5116 5048
208 216 5075 4733
302 432 5164 2182
346 1005 176 1437
783 880 951 2340
1209 354 5349 1697
93 510 2769 4261
71 451 3823 5048
975 1205 2809 3894
1334 845 293 287
27 1205 954 2809
137 427 2981 3208
549 654 4875 4098
1128 8 5669 5614
837 419 529 2792
686 634 412 768
253 953 1542 4660
1274 161 5034 864
101 507 1535 946
919 361 2792 5343
865 1104 729 5526
1439 904 5349 293
770 625 529 725
1431 52 4409 1898
134 478 3275 3173
1030 399 5048 3754
1042 788 3253 289
131 1135 5605 3619
927 1397 3797 1801
664 596 3908 4304
139 210 3438 4741
209 826 864 287
952 1166 2841 3457
1360 413 954 5526
82 531 3614 4098
909 1107 4261 3003
603 976 2105 2834
569 551 5106 3823
623 589 2308 529
427 582 2981 3754
1061 357 5003 4660
1239 999 4952 343
971 918 4482 2438
678 1007 3890 1740
50 421 4409 5671
1363 770 5343 3295
728 885 304 2340
1278 588 954 293
1281 736 1571 5116
708 660 987 2067
480 748 3208 3497
20 310 987 5032
641 838 2809 2981
231 1226 2486 1542
223 159 2021 864
622 596 1740 5526
763 142 3614 529
504 679 4166 17
1288 1012 2792 5034
907 629 5669 4988
25 1321 269 741
865 1416 3555 3330
1378 939 5106 2145
42 570 817 1830
265 583 5343 176
759 40 4584 2486
82 943 1274 5671
586 1043 3574 2428
306 250 5233 4420
1086 1016 3999 4170
1111 606 850 2981
1331 1372 5097 3295
26 192 2627 707
747 265 814 293
950 504 5652 5129
1179 897 1094 2795
11 955 4166 1908
815 1332 5097 560
331 804 2834 1868
243 520 3522 2578
837 48 3990 5233
837 1286 293 4102
1388 998 4103 5233
417 670 4660 5605
464 568 1409 1094
1238 1416 3330 3555
1188 1017 1274 4952
420 639 4660 791
573 1057 1076 2932
1304 385 3497 725
97 222 1830 1801
805 570 4733 2661
1287 442 3364 5097
1224 766 2064 3619
786 582 5516 4522
111 771 1868 563
1270 991 3890 3614
1336 1027 4762 2428
767 268 3522 2105
1311 64 5208 3754
1172 499 1824 4102
1335 729 2932 2070
122 88 4522 1740
568 250 4053 1740
412 601 1853 2926
477 466 5129 1697
758 928 2340 3003
882 348 4968 3555
352 1246 2366 729
1068 446 752 4053
136 1221 954 3377
1147 148 1339 2478
618 1242 729 2627
1376 395 3890 2841
704 210 4482 3330
506 323 4420 5003
579 818 4741 1535
544 432 3522 2366
821 652 5003 5129
417 161 4098 1104
634 1256 4482 3878
3 1164 4584 1076
768 658 1627 2907
1336 458 3555 814
1364 457 1801 1745
1382 610 3938 3173
318 722 3438 2182
497 767 5526 5234
503 132 5610 3208
849 709 5349 1104
92 103 5233 4170
846 871 4102 1752
1310 243 2792 3754
165 1287 2932 560
859 1213 1898 2834
542 531 4522 2308
74 256 1019 3364
1142 237 3438 1745
436 142 3908 3999
1190 1303 1625 741
22 570 287 987
1262 696 4733 2792
169 1112 5056 1745
241 878 2769 3555
1287 452 5331 2627
1130 1471 3580 4267
150 820 3574 4053
236 1045 4988 4762
622 112 2215 269
304 471 1745 5041
1139 1304 2021 1235
1011 508 2141 2963
977 955 1104 4304
623 735 3250 1535
1156 1006 5366 2907
933 570 987 954
1208 139 3555 343
988 1006 5526 4584
642 1094 5568 1868
416 1193 5571 4482
1289 642 180 3754
344 972 1830 3497
1308 516 4420 4952
1043 166 2795 1868
1026 464 5164 3481
676 853 1104 2807
536 378 3990 5048
424 466 5129 1697
297 1000 2067 3908
208 877 2315 3295
163 219 729 2834
1368 435 3619 1149
639 40 3823 3878
1024 1118 741 5605
1197 71 3497 180
1133 822 2907 304
266 848 17 2834
315 1266 4102 3878
1260 1324 3457 3938
1099 117 5056 1580
1064 798 2679 864
1111 609 3522 4164
682 1531 3003 3823
499 1187 5034 1235
1 35 2926 5208
216 662 2474 2340
381 850 287 3574
392 308 4304 3938
983 634 4170 3173
1354 760 3223 4103
355 806 5349 5048
715 614 560 1149
25 733 3890 4051
777 260 5343 725
1263 314 4304 707
813 1136 3497 3223
1414 729 5614 180
724 708 1076 287
735 167 2070 529
1359 587 2809 4164
52 490 3330 4187
1426 359 768 4187
705 606 5610 4584
1408 315 3386 560
367 1295 3497 817
91 648 5048 529
273 677 336 768
924 1213 1235 3751
1046 850 3555 2340
205 652 3797 2963
1068 828 5032 4420
124 524 4584 2428
51 446 1076 1535
91 550 5610 2308
360 706 17 560
1243 538 2067 5048
1259 546 5671 707
661 1133 5349 5106
1283 315 3253 2486
1226 401 4098 4166
22 697 5349 2021
1034 339 3555 3878
401 662 864 2486
1156 1131 17 864
1197 1182 2145 5056
90 957 3275 645
90 736 3580 707
1042 180 3938 2478
791 369 3364 425
72 611 180 4051
1428 159 3614 4170
591 561 4261 2486
429 480 2981 4952
78 1259 5032 951
819 938 1752 4166
267 1279 293 4267
1139 680 2907 3610
955 747 4166 1542
383 64 3754 5208
471 538 5003 17
1295 638 2578 356
1172 347 4733 334
1282 590 2795 4409
620 387 987 1542
333 952 1104 954
783 1101 4522 2932
459 799 2145 2907
366 488 529 3438
1164 1058 293 4762
1256 1310 2834 3938
430 955 4420 3574
1331 1380 4098 3295
674 196 2963 2474
172 339 5605 2841
1111 854 817 5233
1422 643 2661 3555
13 1095 3999 3481
910 885 2486 2145
962 537 987 2627
960 750 4482 3282
849 652 4261 289
361 1020 729 5652
114 1535 1274 1409
287 881 3999 1844
1270 478 1149 2478
1252 992 645 1745
1138 627 791 4988
480 1402 3890 176
2 1204 1542 4584
962 892 412 563
244 862 5106 573
477 725 4952 3522
563 410 3990 5568
1018 343 3908 1625
867 461 3522 814
1393 1124 5041 5034
1140 1136 1065 2141
1230 1206 3610 4166
606 688 5366 2366
159 611 2105 3223
1127 1068 563 5366
151 1190 293 336
1064 399 1542 5605
1393 618 3481 176
729 564 1235 2981
433 690 4098 2926
1211 213 1540 2661
964 1107 4103 5671
1223 872 1414 1437
107 111 17 2141
1055 472 1540 2769
1122 528 1580 5568
1059 1129 1094 2141
981 799 336 2792
1303 971 2428 3890
31 173 3481 529
1425 388 1414 1149
736 828 3377 1740
1324 1122 356 2834
182 1446 3610 1104
1025 1314 1844 2679
1217 341 3823 2841
1107 55 4170 5610
1258 606 2308 817
1122 1325 3275 3574
124 1139 4482 180
971 676 4733 3386
609 963 2797 3497
142 913 5331 2141
48 801 3253 3619
485 772 3250 5614
1014 150 4968 3797
217 412 2438 5366
854 1012 4164 4103
1056 800 951 2807
238 310 3253 2064
147 599 2926 4733
424 361 2366 3938
595 414 334 4261
441 660 987 2067
1255 359 4968 289
1339 578 3574 5343
247 344 4261 5208
479 1088 5568 5164
8 99 3938 4409
136 1251 1149 946
766 614 4406 3797
317 1477 3275 3890
964 1202 1235 343
1023 1126 5526 5116
677 124 5056 3580
695 746 3223 4102
853 883 4187 5032
818 257 3208 752
282 1057 2795 1542
237 983 1339 4103
681 599 2105 2340
1273 379 5366 3555
925 1060 5343 3619
1349 1135 334 563
769 768 3497 1414
1237 651 2661 3282
633 1263 1625 3003
740 658 180 2807
718 789 3003 850
311 219 2067 2182
812 1318 768 3751
1058 143 954 3938
1344 605 1580 2926
569 523 768 5164
744 211 1740 4875
114 1099 2932 3051
148 543 5075 1409
1154 1180 5048 425
432 483 5129 336
615 1444 563 4733
1428 1330 3574 4103
918 1293 3364 3823
822 158 180 5571
1263 595 3890 4304
567 66 334 5571
682 709 17 5526
702 693 645 4875
98 438 2795 4261
1316 368 768 3481
1306 862 1752 2968
1218 1044 1274 4584
1400 133 425 5097
1079 353 1076 2215
443 236 2841 645
321 593 3890 2340
1037 831 725 3574
471 57 1104 951
366 1101 4051 1235
19 1083 5605 1274
833 1198 2834 2064
800 1099 2907 1274
675 503 5233 5234
533 901 1830 180
61 1424 1235 4733
171 735 5097 1149
972 620 2340 817
1190 610 2141 2795
982 822 3614 5056
190 917 2932 5129
431 697 2141 1853
879 898 987 529
599 1157 987 425
1004 128 3223 3282
1065 926 2679 4166
1108 550 5349 4051
513 400 5164 4420
263 498 814 1065
1118 88 2926 4051
1180 719 1844 269
171 867 1868 3438
923 1160 3610 336
751 229 560 3437
641 144 3890 3999
962 963 5097 180
81 681 2428 4482
197 22 1868 3223
1183 526 5003 343
222 748 3614 425
995 1079 2932 2182
659 1126 4762 3051
685 472 4409 1542
626 479 287 2141
1003 968 4401 3457
525 947 5234 3250
479 218 645 5343
676 1242 1830 1339
292 1036 2366 176
514 396 2315 3938
1382 992 343 529
601 646 5568 560
1159 446 645 1542
345 273 5003 4304
597 1074 5075 5164
624 559 2907 5233
169 1404 4102 1625
1391 566 2366 5032
73 1074 2926 5041
112 927 4102 4053
794 578 1149 2926
1394 380 3610 2841
52 148 1339 2478
848 281 3481 1627
1133 738 5129 4187
574 823 5366 289
1216 1274 2182 3250
579 577 3481 2968
761 640 3497 3823
1117 633 4952 3751
933 772 2795 5669
421 130 2215 356
1150 212 5032 946
105 1312 2841 3438
400 201 2807 3208
286 643 1908 2578
160 792 2021 2795
374 610 4304 5234
164 1098 4187 1830
1134 997 8 3890
791 1115 289 1414
644 880 752 725
1039 386 1752 1542
255 1119 1908 1076
1389 393 2343 4053
720 682 4164 412
182 1209 356 1801
1130 892 289 5003
891 1227 3386 1830
595 396 5605 287
609 828 5671 5669
32 1274 5041 3878
258 1386 954 3457
1085 72 4401 3894
608 856 3438 2661
1273 1043 5129 4401
646 491 1409 4584
72 766 343 3437
1186 1053 725 4401
684 565 3250 1019
741 1210 293 2141
1104 832 1740 3522
628 719 850 946
463 854 3614 3797
457 782 5571 3437
1266 89 5208 1627
41 794 318 4166
1262 918 2679 5614
984 1200 4733 2368
810 647 2797 318
180 298 4522 3386
13 409 412 4660
696 695 3173 4166
260 58 3990 2661
529 568 2315 560
1324 294 1740 5208
357 827 2215 2679
691 1044 741 5526
575 436 412 8
646 345 1625 3999
187 513 5610 2340
1246 802 4170 4164
847 684 2486 4267
562 443 3555 4261
162 687 3999 3437
1 643 1437 1853
1350 288 2145 4102
537 475 5048 3890
386 1358 5669 768
643 1216 3890 3377
553 745 850 3330
600 1043 2215 17
449 845 2963 4401
856 765 5041 1149
845 95 2926 4170
617 237 1580 4968
125 1060 2182 2809
596 1306 2809 2343
284 561 2368 2792
301 618 850 4584
1330 822 3250 3497
542 467 3364 3208
704 1329 4968 729
1198 671 343 5610
462 888 3610 2438
593 1057 1076 2932
1220 834 2769 5032
1387 1075 1274 334
91 566 817 1868
786 274 4741 3275
983 854 1844 287
1125 197 5343 334
634 239 318 5106
357 399 2963 17
985 846 289 1274
856 1058 5366 2981
1411 491 3208 5164
1121 241 1094 5571
266 268 5056 987
930 568 4170 5366
620 845 287 3878
1329 1330 4741 5075
649 681 4952 3330
341 896 3275 987
1390 1156 5041 5516
64 1083 4164 3619
1430 217 5331 5075
908 676 2067 180
791 136 343 5032
1107 920 1898 425
719 725 864 5208
699 359 850 596
407 1143 725 1908
291 425 3003 304
1420 825 1745 2486
66 466 2021 5366
886 952 1801 4420
780 106 4053 4170
1264 1219 725 3223
732 790 2795 5032
1410 1018 3614 2834
90 427 3522 4988
521 1159 1540 336
328 1005 3878 1853
1437 802 1414 1065
513 107 4988 180
1038 333 269 987
102 365 3253 3938
138 525 4170 2340
102 608 2807 987
795 183 4762 729
1142 471 2792 2315
1146 1116 1868 645
34 879 2486 4762
31 740 3878 5208
417 666 5129 17
1327 542 343 5669
1301 1055 5034 1414
1439 774 5669 4304
1413 761 3003 318
640 379 3555 5366
342 270 2438 954
63 804 3208 5032
123 573 2797 1752
801 919 4988 4420
1141 641 2141 3173
1437 1092 3580 1824
532 712 1076 1409
928 648 4164 4409
287 285 2343 2064
1316 153 343 356
366 1261 269 2981
121 900 5097 2478
922 605 3282 768
6 680 2474 2769
608 922 1414 5041
143 1236 4102 4401
1229 1037 5343 425
1124 966 729 2308
172 1050 4130 741
378 809 5164 814
1092 361 563 5234
188 747 318 4409
1436 532 596 529
808 735 3250 1535
702 1025 5034 3208
351 1242 1868 3173
827 570 768 1627
551 1147 2679 5652
833 532 2661 180
208 634 5208 1437
756 365 2926 3253
1380 1296 4102 4968
702 163 2064 4420
29 250 4130 2105
291 933 3497 2145
1061 394 752 2807
769 907 2578 3438
1386 998 3823 2474
1088 878 5048 4164
1348 427 1409 1414
600 297 4261 4733
271 1219 1580 3457
845 605 1580 2926
875 701 2797 5208
1038 566 356 5048
532 171 5034 293
1301 719 4988 4130
1119 921 5605 3364
767 1001 5571 1019
547 693 4420 5568
1148 577 4098 4187
232 696 4187 1542
288 618 1745 2679
1206 619 3253 2105
260 700 1898 2308
1089 526 4406 5234
1335 668 5516 4187
1306 533 1908 2064
1252 275 5056 5571
1085 660 2340 3751
1220 628 768 2795
286 739 4522 3497
1035 333 5366 1853
713 641 5234 725
1437 713 3754 4952
265 1217 304 5366
368 142 2926 2627
1168 963 4187 2021
14 707 864 412
464 752 2795 289
398 431 2366 4187
403 750 3295 752
495 299 3051 5669
206 299 4103 3457
157 605 954 573
1385 312 2343 1414
230 1116 5669 2792
746 382 5116 1745
1044 1055 4170 5669
450 301 1740 3938
953 446 289 2215
821 397 2474 768
157 217 2926 2474
561 545 2907 817
489 699 1339 573
1383 1340 2070 289
1326 188 4522 850
213 492 2809 5129
789 960 5614 3990
1427 1320 3999 5234
204 137 2067 4053
1220 285 2315 768
185 1260 3894 4103
1142 493 5671 2926
230 363 3522 1409
196 1463 563 2215
1179 568 1625 5048
665 637 4051 4584
1136 454 17 3386
1292 788 1697 4406
1087 735 2438 1104
1303 419 5568 5208
648 107 3223 5106
1184 876 2340 2145
1422 889 4522 573
79 864 791 5233
1292 1170 180 2981
1227 1005 3614 4401
376 645 2070 1908
1093 631 4988 3890
1206 712 3295 1571
1412 240 1898 1540
964 558 3823 1697
147 984 3823 1740
835 724 5571 791
636 930 4102 3253
678 673 1853 5032
719 15 3890 3610
1229 852 3878 1898
1173 471 4660 2661
793 736 4170 1094
37 760 5671 4401
126 510 3754 5671
1117 1150 596 5041
1271 866 2366 3330
692 477 180 3574
887 297 741 4762
155 609 5106 3797
603 823 1235 4187
485 402 5048 4875
839 1022 3894 1542
0 643 2067 4267
712 556 5343 2474
486 441 814 356
506 619 17 1235
627 623 4522 1535
928 339 2841 5605
1260 565 1535 336
1155 482 4875 2141
989 1290 729 3295
415 1031 3754 2809
385 271 1076 269
998 841 1627 3823
83 331 4660 2968
795 580 4267 336
1090 631 4053 4733
36 605 2907 3990
934 349 318 4406
312 657 5610 2797
711 679 3938 2486
297 131 2067 4170
1303 405 791 1437
1013 405 4660 1149
867 229 1697 5652
414 187 2182 4875
924 1065 2064 4130
1395 487 3173 2438
1400 346 4952 4660
840 466 2428 1824
318 980 425 3253
62 508 3253 3295
1169 1132 2486 1076
375 1107 4762 3497
1400 341 1065 4261
282 1319 356 3364
280 728 4660 3364
580 394 5331 4733
672 922 5610 4102
374 1123 987 563
715 124 3223 2340
1114 579 1076 4401
420 620 2807 318
458 179 954 5610
913 763 3003 2679
44 983 336 4053
344 219 4762 5041
1206 725 1540 2105
1226 926 1868 4166
1339 519 412 3497
161 691 4482 3614
1282 331 1542 5526
681 189 2627 4053
845 634 5605 3481
34 264 2308 2343
557 714 2438 5652
1132 724 1104 5164
1242 826 864 287
844 57 1898 4053
1209 1117 3003 5075
170 672 3555 1853
280 1190 2105 729
834 694 5032 1752
239 672 3330 2968
273 1382 4103 356
703 129 1540 3938
395 732 4406 5032
197 560 1409 356
1041 846 269 2478
682 983 318 2021
724 687 2021 2807
81 839 2809 5571
354 894 3250 1697
120 351 1571 2486
1213 1406 4098 5614
723 727 4406 791
726 679 2438 2907
1372 886 2145 4952
1148 661 1540 987
145 1274 3619 1076
393 573 645 3823
319 687 2834 768
648 812 3619 4053
957 929 5034 2963
99 620 3522 3754
205 890 2679 1235
956 346 5106 1571
554 696 707 5032
1030 690 2769 1898
264 1039 3890 2474
1287 201 2807 3208
215 357 5233 2366
338 875 596 5343
794 208 1752 2578
509 90 3938 4875
1069 222 3574 3522
169 582 1149 4103
1084 1089 741 814
1003 1268 2679 3250
1097 521 1853 287
351 184 1627 5003
930 651 2981 2438
35 458 176 17
645 534 343 5614
0 359 289 4968
752 297 2308 1571
616 195 5116 1019
320 681 412 2021
1106 546 293 5652
1116 912 3003 3223
623 532 529 596
1331 1470 3003 791
551 89 2308 3223
244 173 3823 3999
1367 1216 4102 3890
1267 20 2438 1627
1333 648 1540 3364
1082 559 3253 3051
939 844 3797 1542
624 824 3890 5610
16 618 2366 269
402 42 2578 3938
559 1432 356 563
696 1019 817 5349
167 270 3614 1540
794 984 4166 5568
766 494 3386 5234
123 1371 3894 2797
1261 1044 2438 5614
993 240 1898 1540
158 734 4187 5671
677 401 5671 2661
470 905 1542 2343
886 237 412 4522
1258 975 1830 4952
1202 472 596 3295
158 699 5526 4660
1367 573 1104 2474
700 827 2021 1868
704 319 2215 3908
1055 323 529 2797
809 998 5233 4103
1297 517 850 3282
61 244 3253 2308
1411 1166 3580 5234
1210 191 729 4102
470 715 5106 4409
395 670 1339 2797
629 741 3437 2368
414 613 3614 2968
502 879 5343 768
654 998 3908 8
1144 336 4875 2343
1219 388 5610 17
135 662 412 3295
684 1237 425 3610
779 698 573 2438
1188 619 2486 5610
493 1421 3522 3438
907 1186 2809 4952
1282 935 3364 4261
368 722 2182 3438
73 430 573 5669
1292 1363 951 2021
1300 533 987 1627
416 1076 4170 814
1195 766 4482 4522
815 146 425 304
1152 346 4762 4482
1022 613 1542 1104
237 584 2627 269
1134 375 4164 5516
1049 551 2807 4733
773 757 4988 336
633 260 1339 3481
1049 914 2795 5366
677 760 269 1752
1364 989 4166 1898
948 814 1824 318
531 534 2064 5568
640 636 2627 2486
334 351 2315 2343
116 584 817 4187
422 340 1740 2578
1355 1294 5032 4166
392 1352 3437 1844
144 929 1908 334
264 669 3364 1908
1303 183 2926 4522
967 339 4304 4522
965 854 1844 287
92 557 645 2792
1315 547 2795 17
1166 1031 4968 3173
1319 1432 563 356
54 979 5614 2661
155 833 4406 563
1378 283 2340 4304
462 1139 4406 4762
147 846 3253 5343
1197 1219 4102 5034
28 666 1104 1752
368 952 2679 1535
258 172 3275 1019
343 623 2795 2070
1386 753 2315 5568
1171 120 3386 2679
375 640 4409 4098
236 210 4741 5116
133 815 2478 3051
725 186 987 5605
1086 1268 560 741
1421 709 1571 4482
407 733 3330 4409
1218 1311 4952 5129
891 227 3481 752
1128 1121 2932 2343
507 344 2981 4187
604 186 287 2807
1153 363 1409 3522
498 750 2070 2366
660 260 3438 3364
419 709 1339 3295
834 508 946 1853
320 1090 176 2215
1380 79 2340 2907
1187 149 5034 3823
1082 846 5568 3908
1259 986 2428 946
611 495 5331 5233
599 628 864 3253
978 1291 3364 3610
338 882 2907 4098
229 266 2661 3208
1039 143 3610 3999
230 931 817 5129
372 593 1697 2105
1197 1518 4102 4733
72 859 3890 4875
113 1046 741 2578
1325 344 5614 4968
242 771 3457 1824
573 857 2907 2834
1115 479 1830 1844
580 1012 3823 3457
58 790 3437 4741
696 448 2769 2981
359 1227 3275 4733
1121 359 2474 2627
324 816 5571 814
815 144 2907 2679
1270 598 2486 3614
1163 1012 2792 5034
531 1071 4522 3999
335 678 2792 2841
768 634 3223 3051
330 1092 5041 5233
80 584 3295 5516
974 39 3990 1339
1389 804 725 4102
498 745 2067 343
340 649 5526 864
452 372 5605 1752
790 85 3253 4304
398 687 2792 1437
187 261 3938 2792
388 722 5208 2968
1117 715 768 2627
820 342 1625 987
1008 678 1535 1019
100 456 4304 1149
989 289 814 864
909 783 2308 1065
305 450 1898 5571
293 773 293 1339
1196 866 2366 3330
450 648 1898 4988
1375 281 1437 987
138 587 412 3797
357 643 5164 2067
1043 1082 4130 5349
4 214 5003 1898
1390 131 4051 2661
348 1323 5056 4741
418 453 1409 4187
239 885 5610 3751
834 504 645 864
837 778 287 3051
202 927 791 1149
29 92 3223 2769
13 1077 4166 2926
652 756 5234 2809
846 1207 5106 3250
1048 1286 4733 2145
223 27 3878 293
593 102 2340 1868
395 1054 5075 1830
144 586 1414 4098
958 798 4304 4130
521 516 5571 4875
1409 871 1437 2308
844 758 3003 5568
870 659 3497 4170
1213 1226 4304 1844
354 862 3223 1019
27 499 3580 4164
1300 1186 3457 5075
560 464 4051 529
237 578 3890 4952
599 676 2315 425
435 1016 2795 5349
787 1375 4103 1625
91 135 4102 3619
1306 712 3282 3751
332 645 4409 1149
212 865 2215 3614
0 285 2679 2968
274 482 8 2627
433 1175 4401 729
549 746 2932 2141
525 975 4952 1830
374 917 3999 412
621 244 2182 2474
543 1083 5349 2907
1318 582 1094 5129
31 634 1898 2145
157 762 1853 2182
523 557 2070 5041
1400 915 269 2907
738 625 2105 2795
371 978 343 2315
396 706 5343 1740
89 188 5034 3878
192 866 356 2067
478 738 3386 5056
1174 185 1019 4102
866 374 2578 2343
728 163 318 3282
1192 674 529 5349
926 348 529 1824
787 1056 1801 2661
826 563 4103 17
389 511 334 1540
1008 951 1908 3377
1109 825 4187 3497
898 585 2315 3438
457 759 4988 3250
1356 867 2968 1104
732 897 1149 3610
714 784 2105 3990
29 348 3555 4968
641 740 5116 3223
173 177 1094 5652
430 751 4409 4584
387 578 3890 4952
51 209 2474 2428
637 1211 3890 4482
991 855 596 3497
1379 241 5366 343
449 599 645 3751
253 1092 5097 2343
1417 554 2478 3275
1074 477 8 5003
1009 940 1824 1094
1160 1115 2428 3999
564 846 707 2105
523 973 5032 2315
209 540 1752 180
221 662 2963 176
183 105 3894 4968
1151 658 4522 3619
775 1105 1697 1149
1193 959 336 4409
1227 961 1540 4130
573 841 3481 2215
83 64 356 2841
785 950 8 987
127 314 2315 2368
649 161 3208 2067
460 479 5097 1824
18 827 3282 951
792 870 4166 752
415 257 645 3555
500 570 3894 1697
1349 399 5048 4733
470 1106 5003 425
793 464 4733 2627
1389 1308 4261 336
369 501 2968 560
423 699 2963 3580
561 708 5366 2105
780 366 1745 4482
1057 286 4051 560
1026 254 289 3894
128 442 752 4051
836 624 645 791
1090 485 3990 5349
1028 293 5349 2792
861 1219 356 729
808 1387 5041 3797
926 1022 5164 2841
798 67 3990 2963
